"id","appId","displayName","publisherName"
"364ad8ae-35c8-423b-8653-bb76432e41e5","5bab4c7f-51c3-479b-a199-06b31afecc8f","Gatekeeper Prod App","Microsoft Services"
"36557048-23db-4aac-b07e-36ee32dca54a","cb4dc29f-0bf4-402a-8b30-7511498ed654","Power BI Premium","Microsoft Services"
"367a71fc-f0d2-461a-a01b-56bb9dc2c028","40b31737-98c6-45de-8d5c-47b50776497f","Windows Notifications Service Resource Provider","Microsoft Services"
"36a77d53-d334-4240-8343-7233ddf51cb0","d360971a-94de-4558-b764-dfd218a8f5ce","Microsoft PrivateStore","Microsoft Services"
"373c7528-31a2-4668-9a64-947d66c0ff7b","ba1ea022-5807-41d5-bbeb-292c7e1cf5f6","Azure Maps","Microsoft Services"
"37cc9fdc-7cdd-4502-8016-45229766ee53","408a8c65-27d1-4c84-95ca-f6600755de6a","demologicapp-cc-rbb",
"3815100a-3e8f-43e3-9542-ea946b892b52","87223343-80b1-4097-be13-2332ffa1d666","Outlook Web App Widgets","Microsoft Services"
"3845b147-c969-4f00-a7c8-f115ea6fae27","408992c7-2af6-4ff1-92e3-65b73d2b5092","Azure Search Management","Microsoft Services"
"38679a84-5ddb-4803-b29c-7d8f5d14481a","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Azure Portal","Microsoft Services"
"388b94dc-62ea-4e04-8825-e6a7a382d9c5","99045fe1-7639-4a75-9d4a-577b6ca3810f","Azure Active Directory Authentication Extensions","Microsoft Services"
"39c1811c-5b63-49c0-8c6f-743f0d8d07ff","95c8b18b-3ed0-4299-88e6-31a12c4b4092","Liftr-DT-FPA-WW1-AME","Microsoft Services"
"39e16880-bf33-4ee7-8ec1-e5acd8655f01","2e49aa60-1bd3-43b6-8ab6-03ada3d9f08b","Dynamics Data Integration","Microsoft Services"
"39e5d9fe-4466-4283-8814-0d37658cd02d","cfa8b339-82a2-471a-a3c9-0fc0be7a4093","Azure Key Vault","Microsoft Services"
"39eadb55-60b7-4cff-b410-b62670780c6d","75e725bf-66ce-4cea-9b9a-5c4caae57f33","Azure API for DICOM","Microsoft Services"
"3a5c8582-e149-431f-98c0-26fe601ebd19","69cced0a-335e-4420-9a2e-d3296b45f243","AzureDataCollaboration","Microsoft Services"
"3a8529ab-ca6b-4a92-8ed9-0f8fe8e8fb93","35c7baeb-cfb0-4f61-8fe7-92a6c6717e4f","Azure Networking Tycoon workload RP","Microsoft Services"
"3ab8f2f3-e11f-4c37-91dd-e64d3655be6d","c9224372-5534-42cb-a48b-8db4f4a3892e","MS Teams Griffin Assistant","Microsoft Services"
"3b17e020-6c51-45e7-aa87-3f26310ce8a7","894b1496-c6e0-4001-b69c-81b327564ca4","Azure Healthcare APIs Resource Provider","Microsoft Services"
"3b67e930-e5ee-4489-8cfa-d38ae0557991","24bc1ec9-9b62-4426-aaaa-b65021d4401c","dxprovisioning-worker-mfa","Microsoft"
"3bdaf22d-08dc-4219-8cef-7794e23342d0","d76bde86-0387-4db5-af46-51a9e31e6666","azurecleanroom","Microsoft Services"
"3bf96de2-d30d-43dc-ab07-6e6649d975f5","66244124-575c-4284-92bc-fdd00e669cea","IAMTenantCrawler","Microsoft Services"
"3c458d01-dd7e-462d-82e3-c7dc7eb989eb","74cb6831-0dbb-4be1-8206-fd4df301cdc2","Azure Service Fabric Resource Provider","Microsoft Services"
"3c651221-8cb0-4f84-b11b-cc99df3ceb4c","7c99d979-3b9c-4342-97dd-3239678fb300","Data Classification Service","Microsoft Services"
"3d072714-ec2c-445d-b6ea-91e1fc679ae5","3829f069-1c33-45dd-84ab-2465f4282677","Azure Signup Api","Microsoft Services"
"3d1e0465-b00b-4545-9203-66e04c8eaebe","2634dd23-5e5a-431c-81ca-11710d9079f4","Microsoft Stream Service","Microsoft Services"
"3d431b04-cec2-4c39-b819-3c23d6b11244","eadea216-1d5c-4a4b-beaf-4f145e6b1cb4","MCAPSGov-AutomationApp","Microsoft"
"3d43743c-09da-431f-9d00-b8df47acf0c9","0000000c-0000-0000-c000-000000000000","Microsoft App Access Panel","Microsoft Services"
"3d4a0454-d710-43ec-b1c0-8d0e53481150","5e5e43d4-54da-4211-86a4-c6e7f3715801","Azure Regional Service Manager","Microsoft Services"
"3d4e4c8c-77af-47a4-a5bd-87382cf7a3e8","e64bd61e-5424-451f-b666-e02ee2878437","Microsoft Power Platform Service - PROD","Microsoft Services"
"3d6f9fcf-e28b-41e4-9b27-c152c6540c30","ab3be6b7-f5df-413d-ac2d-abf1e3fd9c0b","Microsoft Teams Graph Service","Microsoft Services"
"3d814be9-89c0-462b-a2ce-aa19b3c8365c","69dda2a9-33ca-4ed0-83fb-a9b7b8973ff4","Azure Files","Microsoft Services"
"3da3b334-f914-4945-a112-4f04dee0f0e9","cb250467-fc8f-4c42-8349-9ff9e9a17b02","CAS API Security RP Dev","Microsoft Services"
"3e1d6c97-4f92-44d9-9bf1-b33763fbeddd","05a65629-4c1b-48c1-a78b-804c4abdd4af","Microsoft Cloud App Security","Microsoft Services"
"3e4e6b75-e8e2-4983-86b5-46460381613b","65d44c9a-7b6f-4c55-9504-100fe637b54b","Database Watcher","Microsoft Services"
"3e59bf04-a133-4a35-a9f6-0ae8cdaa15c3","2dc3760b-4713-48b1-a383-1dfe3e449ec2","Project Fidalgo","Microsoft Services"
"3e6c2882-ba7a-44e3-8a01-749afdf2f82c","7abab285-bc5d-4e58-a1f5-32bf036d9133","ASC provisioning machines with user assigned MI for GC agent",
"3eac2212-ef63-47ea-86d0-15eab4a76997","a4a365df-50f1-4397-bc59-1a1564b8bb9c","Microsoft Remote Desktop","Microsoft Services"
"3eacfa3e-0bbc-47a5-85c0-0514d6f0cd7b","dcad865d-9257-4521-ad4d-bae3e137b345","Microsoft SharePoint Online - SharePoint Home","Microsoft Services"
"3ec81f8f-2593-4d2f-9f1a-ef00ab9832f1","5613cb5c-a7c9-4099-8034-511fd7616cb2","MicrosoftStorageExpressPodAADApp","Microsoft Services"
"3f01b7c3-9e4f-46b3-9bb3-798e0d628ea8","644c1b11-f63f-45fa-826b-a9d2801db711","CompliancePolicy","Microsoft Services"
"3fbc3929-fa7f-4fe9-9296-b6814a1c85f4","98db8bd6-0cc0-4e67-9de5-f187f1cd1b41","Microsoft Substrate Management","Microsoft Services"
"40020648-a892-4916-a426-69ba00e6d2e3","faf1f7e1-8522-498c-a7f9-6a7f1a17f873","Liftr Nginx Network","Microsoft Services"
"40584da2-9d4c-4e5c-b4ee-1397c496c9c7","a9f97dcd-9abb-4322-96e1-01e483d6e88f","DemoSCIMApp","nonprodborges.com"
"40e7ce39-3fd7-4ab8-ae31-d646c97e86c4","cdccd920-384b-4a25-897d-75161a4b74c1","Skype Teams Firehose","Microsoft Services"
"40f32378-7a34-48ef-b254-092f603e0de4","9bd5ab7f-4031-4045-ace9-6bebbad202f6","Microsoft Visual Studio Services API","Microsoft Services"
"414a4798-a505-4f39-8e1c-4357a5404627","df3c8643-c0e0-4e6a-b270-cafab5b57975","Azure Marketplace Purchase Registration","Tackle"
"41930126-a143-451f-b64e-8a4e8f954824","fc03f97a-9db0-4627-a216-ec98ce54e018","Azure AD Notification","Microsoft Services"
"42358668-4e9b-471a-a42e-1634d570644d","589d5083-6f11-4d30-a62a-a4b316a14abf","Azure Key Vault Managed HSM","Microsoft Services"
"428556eb-4d1e-4f0f-8556-79a2e29b4bd2","58ef1dbd-684c-47d6-8ffc-61ea7a197b95","AzNS EventHub Action","Microsoft Services"
"428b9170-707b-440d-b16b-11b836bf3f27","e406a681-f3d4-42a8-90b6-c2b029497af1","Azure Storage","Microsoft Services"
"42b5dfc4-0b23-4bed-90c6-e623cbf94d7d","60b2e7d5-a27f-426d-a6b1-acced0846fdf","IpAddressManager","Microsoft Services"
"42c0049e-6ea8-418c-9112-3dfde67cb08b","65c8bd9e-caac-4816-be98-0692f41191bc","People Profile Event Proxy","Microsoft Services"
"432d5071-e41f-44b5-9d72-3915e132b0cb","12ff570a-8284-47ed-adb3-fcc72b594c36","Consumption Billing","Microsoft Services"
"43639a01-9c21-4f5d-8f18-3d2b8d42d74f","6ea8091b-151d-447a-9013-6845b83ba57b","AD Hybrid Health","Microsoft Services"
"43d20b77-dadd-4455-b9b6-20dbce6f93c3","a2b1af5d-0b61-4582-bc8f-52a8f923af57","GSA-Microsoft365trafficforwardingprofile","nonprodborges.com"
"441e6506-55bb-4f9d-886c-b97f453f1842","7319c514-987d-4e9b-ac3d-d38c4f427f4c","AzureContainerService","Microsoft Services"
"452f4072-3173-4fa6-ba01-44b5cefc5006","9d777fa9-b417-43b8-8991-12f8ee2161d2","Liftr Elastic RPaaS","Microsoft Services"
"4607ca65-9893-4742-a073-9b19ec168b0d","45f92819-d76e-42aa-872c-abf0a3ef4ec6","Mesh Spaces","Microsoft Services"
"46115f6f-24a4-4440-9fc2-0a576192412e","6e02f8e9-db9b-4eb5-aa5a-7c8968375f68","NetworkVerifier","Microsoft Services"
"4658b0ef-5280-4ffe-9152-c92017c30ac3","5d13f7d7-0567-429c-9880-320e9555e5fc","Azure Data Factory","Microsoft Services"
"46dd0311-2d8d-4fb7-940b-3ac3bf9b0764","ddbf3205-c6bd-46ae-8127-60eb93363864","Microsoft Azure Batch","Microsoft Services"
"46f103c8-9788-467c-a42d-da88f13e08b2","6779d50a-1092-41dc-afee-29da690ec91c","storageDataScanner",
"4719cfa6-3246-453d-83d6-26b8e81e2111","eb070ea5-bd17-41f1-ad68-5851f6e71774","Service Bus MSI App","Microsoft Services"
"472394ad-72e7-442e-aaf5-4a9bb854df34","aacceff9-8ec3-413c-83eb-cb131aaf55c6","Arc Public Cloud - Servers","Microsoft Services"
"47f1d08e-940c-488d-a3ed-3ca2c530c6df","89d10474-74af-4874-99a7-c23c2f643083","Azure Iot Hub","Microsoft Services"
"48147f49-532b-4f4b-83c1-d46cc9c465f7","728a93e3-065d-4678-93b1-3cc281223341","MicrosoftOffAzureApp","Microsoft Services"
"4841b267-8014-4048-b38c-e55d961670e5","c8f5141d-83e0-4e9a-84d0-bb6677e26f64","Azure Guest Container Update Manager","Microsoft Services"
"48913c55-79e3-4cdb-9e6b-b8a9a855bcfe","c7ddd9b4-5172-4e28-bd29-1e0792947d18","Microsoft Mixed Reality","Microsoft Services"
"489771a4-7b3a-485e-91c4-5db6d725ff5d","be14bf7e-8ab4-49b0-9dc6-a0eddd6fa73e","Monitoring Account API","Microsoft Services"
"489de29b-c095-4ca1-ad9a-9bc83032e044","03b39d0f-4213-4864-a245-b1476ec03169","Azure Spring Cloud Domain-Management","Microsoft Services"
"48fbabd5-8bd0-43db-a65b-2572fb332beb","1e3e4475-288f-4018-a376-df66fd7fac5f","NetworkTrafficAnalyticsService","Microsoft Services"
"49efa319-5570-411b-8dc2-a351ed5ac151","1fe0d6b3-81f0-4cf5-9dfd-fbb297d7848c","Microsoft Insider Risk Management","Microsoft Services"
"4a3ac4fa-a89b-4734-828b-a99a5d0bcc8b","0a5f63c0-b750-4f38-a71c-4fc0d58b89e2","Microsoft Mobile Application Management","Microsoft Services"
"4b63bec2-4130-4a35-beb1-1119fd6b804f","270efc09-cd0d-444b-a71f-39af4910ec45","Windows Cloud Login","Microsoft Services"
"4b8b3acf-02a7-467c-b413-3ea515899770","d3315f6c-968a-40bb-94d2-a6a9503b05f5","Microsoft.SCOM Resource Provider","Microsoft Services"
"4bc8a7e7-f80f-4d72-8cc2-4438df1e36ed","b312d4d5-a2c0-4480-b588-a5024677eb5c","M365 Compliance Assessment Toolkit","Microsoft Services"
"4bde7847-67c2-4348-a116-3899b855114e","95a34b42-bcb2-4e11-9568-29744bb002e1","Defender for Containers provisioning Azure Policy Addon for Kub",
"4be888fe-8256-4871-93b0-dfb5c60face2","abbab087-6193-40ef-a96c-6be85a5f43a0","TEST-avsfpapp","Microsoft Services"
"4c0b4d03-3284-4fd0-8a70-08b2327e32aa","92dce61a-25d2-4377-9b75-471cf5f3001a","Office-Excel-Add-in","nonprodborges.com"
"4c2ff29d-9d33-44bf-a63f-a5b9bae7827f","8cae6e77-e04e-42ce-b5cb-50d82bce26b1","Microsoft Policy Insights Provider Data Plane","Microsoft Services"
"4c514d7b-20af-48c5-9718-1e275e2c165e","3e5aaca6-6470-4be4-8a17-24ab9519414b","AFOI-NC-RP-MSFT","Microsoft"
"4c66e382-4af5-4185-b901-90bc663e1850","499b84ac-1321-427f-aa17-267ca6975798","Azure DevOps","Microsoft Services"
"4d95743b-ba37-483d-b8a7-ba444244f6bf","e6f9f783-1fdb-4755-acaf-abed6c642885","Meru19 MySQL First Party App","Microsoft Services"
"4de76806-fdef-4b2c-b9b8-de944b39b992","0eda3b13-ddc9-4c25-b7dd-2f6ea073d6b7","Microsoft Flow CDS Integration Service","Microsoft Services"
"4e6c33fa-dcac-4e4c-aef8-3ed9c14310b0","c5b731db-1b0a-43f6-bcf6-757667d9cdc6","Intelligent Recommendations Service","Microsoft Services"
"4e7bf12f-774e-41f2-87c2-ec370e422c95","38808189-fa7a-4d8a-807f-eba01edacca6","AzNet Security Guard","Microsoft Services"
"4eadf11c-9402-43d1-89ec-1cc7a0c6d785","5bd9995f-b6f8-4c7a-a024-e8c5eab9c85d","Azure HPC Workbench","Microsoft Services"
"4f1ef2d2-85ef-4208-a6f7-4aec2d009a54","b8832d98-ee6e-4783-b4e5-31186a5def45","TrafficControllerControlPlaneService","Microsoft Services"
"4f2faabb-3b39-400a-be99-3f142712d08b","15a29242-1cb9-400e-bc7f-3d5bcbae9c4c","jwt.ms","nonprodborges.com"
"4fbf5f1f-9dd1-4d14-a6fe-a7bf05f9affe","c066d759-24ae-40e7-a56f-027002b5d3e4","M365DataAtRestEncryption","Microsoft Services"
"4fe3b760-d533-4bd1-942f-abed06351d42","a4c1cdb3-88ab-4d13-bc99-1c46106f0727","Marketplace Reviews","Microsoft Services"
"50809d69-7c48-447d-b1a5-3b01d4fdb5ec","66fa38d6-2d22-4532-b064-a0b0e39656f8","Intune Update Service","Microsoft Services"
"5186e2f4-352f-48ad-af94-81cf5749f417","1459b1f6-7a5b-4300-93a2-44b4a651759f","Azure Container Apps Arc - Control Plane","Microsoft Services"
"51cfc4ca-04b5-48ed-aa22-4d82c89efeed","a986eec9-45c5-4088-9e69-cbfd2d728008","rbbnprsvmax001",
"51ee62be-a62a-43fd-b9d1-9283dbc1aae4","55441455-2f54-42b5-bc99-93e21cd4ae28","Office Enterprise Protection Service","Microsoft Services"
"525d8fe2-5e62-42fc-8104-13836a66d718","00155565-b560-4584-997d-0488631402b4","nonprodautaccount",
"52f6ea50-8bfb-46e9-84c8-daf5d0127bd4","a1b76039-a76c-499f-a2dd-846b4cc32627","Azure Key Vault Managed HSM Key Governance Service","Microsoft Services"
"531176d8-3953-4c42-9c4d-cfb284157672","19947cfd-0303-466c-ac3c-fcc19a7a1570","Azure DNS","Microsoft Services"
"53440d5c-bdd4-4846-94ba-7d4194931f9c","b7faa489-a4c8-4b39-bb0c-842c3de2de6a","EASM API","Microsoft Services"
"53507af7-8d22-4c4e-82da-7a559f7ebefe","00000012-0000-0000-c000-000000000000","Microsoft Rights Management Services","Microsoft Services"
"5395aff6-7f2f-4464-861a-edeef560041b","8bbf8725-b3ca-4468-a217-7c8da873186e","DeploymentScheduler","Microsoft Services"
"53b79f50-99ef-4e1e-86cf-3ca1e55ddfef","3e8f1ed5-3a6e-47d1-ad1e-b14e6b69704b","Fluid Relay Service","Microsoft Services"
"53da57ff-2545-4777-9572-9d581e72bed1","3184af01-7a88-49e0-8b55-8ecdce0aa950","Azure Cost Management XCloud","Microsoft Services"
"53dbafc2-98df-4152-8768-e64800f58cb8","96636591-1bce-4eef-b8f9-939c0713889f","MRMaps PPE","Microsoft Services"
"548c317e-cb2f-41d4-b41a-bb2f0e525647","486c78bf-a0f7-45f1-92fd-37215929e116","GatewayRP","Microsoft Services"
"54ba612d-2f8a-4ee0-bdc6-e7bb03e6303f","b4ec8d8b-0275-4833-8568-690db4af4b45","ecvl-assets-aad","Microsoft Services"
"5575be4c-ba12-48eb-83df-6b2fa360231d","fd642066-7bfc-4b65-9463-6a08841c12f0","Microsoft Purview Platform","Microsoft Services"
"55a37e45-ba0c-4dab-9891-7fdcf199e556","a232010e-820c-4083-83bb-3ace5fc29d0b","Azure Cosmos DB","Microsoft Services"
"566e317a-46ff-40cf-a97b-afd98a7c4d9e","7557eb47-c689-4224-abcf-aef9bd7573df","Skype for Business","Microsoft Services"
"566e7937-cfa8-4985-9daa-68c3d8cdadec","1690c5aa-925a-4d0e-836b-722c795bd0d0","Group Configuration Processor","Microsoft Services"
"568d652e-e269-4328-80e0-662ab75c6156","14d82eec-204b-4c2f-b7e8-296a70dab67e","Microsoft Graph Command Line Tools","Microsoft"
"56af5f6f-0192-456c-b2c2-6a6daae97b0f","80dbdb39-4f33-4799-8b6f-711b5e3e61b6","Billing RP","Microsoft Services"
"5757a266-2120-405f-9011-d4853642b926","56a02f66-b2ce-4568-954b-907d5476c479","Production-DPS-1P-SQLIaaS","Microsoft Services"
"57b41a47-2a45-4a04-ae34-02150a2660c7","a0f92522-89de-4c5e-9a75-0044ccf66efd","ClusterConfigToArcZone","Microsoft Services"
"57b86761-83f5-4cf5-bb1d-fde8931cbd2f","ae11f5fb-c627-4eec-b4a0-f7b5969426e5","Liftr Datadog RPaaS","Microsoft Services"
"57e34419-11f4-4c33-95d4-6bdc640f1d6c","d8c767ef-3e9a-48c4-aef9-562696539b39","Request Approvals Read Platform","Microsoft Services"
"583c7b70-3168-4eb7-afc4-532c21de359f","3efe2b8f-32eb-4c7a-ae9a-b43f17de36eb","DevAI RP","Microsoft Services"
"58472c84-38ef-413c-a99a-edbd84a54cad","79d7fb34-4bef-4417-8184-ff713af7a679","Azure Bastion","Microsoft Services"
"585f4746-38a3-4bc9-8be8-033d17678f0d","56823b05-67d8-413a-b6ab-ad19d7710cf2","CAS API Security RP","Microsoft Services"
"58714d68-d4d6-49f6-b41d-cbf325a1ee3e","a91b1853-4403-4f54-b5cb-d1ea19d90c37","Azure Managed DNC","Microsoft Services"
"58d908fd-373e-41bc-ae03-ad01002f7a11","810dcf14-1858-4bf2-8134-4c369fa3235b","Azure AD Identity Governance - Entitlement Management","Microsoft Services"
"59f97bf3-924f-4d45-8ec6-ca9afb15de20","65271352-2a38-4336-95f5-7c59fe19a5d5","Azure Stack Edge 1P AAD App","Microsoft Services"
"5a4ea011-73cc-4259-83fb-dba444f9004b","2c7dd73f-7a21-485b-b97d-a2508fa152c3","Azure ContainerApps Sessions","Microsoft Services"
"5a5843de-8822-42e4-8b4b-b278df87694c","9b575df0-4edd-4256-aa48-f90573365685","Azure Workloads Insight Service","Microsoft Services"
"5a711f5c-2e2a-4ecb-9f79-041f085cfca6","de8bc8b5-d9f9-48b1-a8ad-b748da725064","Graph Explorer","Microsoft"
"5aaadb2d-6d86-4d9e-8c8d-a621d86c20fc","f8f7a2aa-e116-4ba6-8aea-ca162cfa310d","Microsoft Graph Connectors Core","Microsoft Services"
"5ac8d253-5a5e-4a9d-881e-4a594abfb08d","7de4d5c5-5b32-4235-b8a9-33b34d6bcd2a","Azure Import Export","Microsoft Services"
"5b1bceef-1070-4c83-a0fb-6d7ca8449b66","6c306b3e-24f6-499c-90b9-e76731560544","Windows 365 Resource Provider ","Microsoft Services"
"5b27cb01-dd0a-4338-b3be-c396fa857dbc","ebe0c285-db95-403f-a1a3-a793bd6d7767","Office MRO Device Manager Service","Microsoft Services"
"5bd871fc-8c16-492e-8e33-3fedd132f360","a368aeaa-7651-4785-a0d8-fb74417eac2f","CDX-SecurityScanner","Microsoft"
"5bf993e5-a24c-482a-9bbc-0facafcfe282","f448d7e5-e313-4f90-a3eb-5dbb3277e4b3","Media Recording for Dynamics 365 Sales","Microsoft Services"
"5ca1d320-f0ae-44ae-a73b-6aa768ac3eae","98785600-1bb7-4fb9-b9fa-19afe2c8a360","Azure Security Insights","Microsoft Services"
"5d06cecd-f25c-4ea1-b817-bd68190f32c4","4e82fbe2-f567-409b-b577-52c749b1dc98","rh-application-preprod","nonprodborges.com"
"5d30bd63-041c-4162-b7c7-de0797a267e2","d96199e7-4674-4bbf-a1c6-ddf93682f5ee","Azure VMware Solution by CloudSimple","Microsoft Services"
"5d8d9d85-5624-45eb-9c78-7a3e99b500e6","1fcdfafe-959b-4b32-afff-84f850974e84","Hybrid File Sync Service for Test","Microsoft"
"5d960dd9-0923-47c3-94bb-5b423e22c6e0","c6e44401-4d0a-4542-ab22-ecd4c90d28d7","App Protection","Microsoft Services"
"5dddf1c0-07f8-4d24-b26c-c705e24a6f66","81172f0f-5d81-47c7-96f6-49c58b60d192","Microsoft Defender for Cloud MultiCloud Onboarding","Microsoft Services"
"5de8e2ba-a497-4954-89c5-378a35ce2289","2c220739-d44d-4bf7-ba5f-95cf9fb7f10c","MIP Exchange Solutions - Teams","Microsoft Services"
"5df52316-0946-4af2-b7e7-0bcb9598c2b7","0e71b730-360b-426b-aa55-081c05458189","ElasticSan Resource Provider","Microsoft Services"
"5e923af6-944c-4c0e-afcb-2ec1407b3e10","61ae9cd9-7bca-458c-affc-861e2f24ba3b","Windows Update for Business Deployment Service","Microsoft Services"
"5ef09613-297c-4719-a934-f3c39239146f","8b5a06b3-efd5-4511-b112-5caf390d1b92","RPSaaS Service RP","Microsoft Services"
"5f44df0b-7f69-49bf-8ba8-bb50aaed4f48","3a0d2262-f1ba-45f7-a5cc-c3c6ad2de22e","Meeting Catchup Recommendations V2","Microsoft Services"
"5f47ca3b-d5b0-4e99-a3c6-bcaa07800ad0","dae89220-69ba-4957-a77a-47b78695e883","Universal Print Native Client","Microsoft Services"
"5f5e25cf-f98f-4170-a440-8fe3bc7c4dde","01fc33a7-78ba-4d2f-a4b7-768e336e890e","MS-PIM","Microsoft Services"
"5f9bd220-7f0c-40d1-b61b-2e10eb4c66d3","621269cf-1195-44a3-a835-c613d103dd15","MicrosoftHybridDataAADapp","Microsoft Services"
"5fa2dedc-ce25-4b80-8b60-d106eaa73691","63e61dc2-f593-4a6f-92b9-92e4d2c03d4f","Microsoft Intune SCCM Connector","Microsoft Services"
"5fb0d35b-465a-4f0f-923f-c2fed3cd1725","189cf920-d3d8-4133-9145-23adcc6824fa","IpLicensingService","Microsoft Services"
"60331097-7ae7-4d2f-91a1-4957baa42832","a18e6bf0-0f56-43bf-869c-a7c29289c90e","Azure AD Identity Governance - Azure Resources Management","Microsoft Services"
"606dd9ca-2847-4cea-bd3d-2710225d7468","d2a590e7-6906-4a45-8f41-cecfdca9bca1","Hybrid RP Application","Microsoft Services"
"609fea57-8f88-4476-b38d-07452080a74f","9bdab391-7bbe-42e8-8132-e4491dc29cc0","Azure Backup NRP Application","Microsoft Services"
"613a0b80-d376-4906-85dd-6fa1dacf5291","e0ccf59d-5a20-4a87-a122-f42842cdb86a","Microsoft Defender for Cloud Scanner Resource Provider","Microsoft Services"
"616ac933-391d-48de-b324-b69222788edf","a45c1cb0-6899-445e-8961-29576781c228","TEST-Azure API Center","Microsoft Services"
"61852538-3b15-46b9-9537-f2871ff5cc5e","0b07f429-9f4b-4714-9392-cc5e8e80c8b0","Azure Digital Twins","Microsoft Services"
"621a7714-5fb1-45cd-b92b-5546b5578868","6a0ec4d3-30cb-4a83-91c0-ae56bc0e3d26","Azure Container Registry","Microsoft Services"
"622cd8cc-f015-405d-9085-552dd5c3b935","221b292f-8924-4ac4-9b27-8472d9b38904","HIS AAD SCVMM App","Microsoft Services"
"628dd97d-159d-448f-98f3-92bd869caec5","4ac7d521-0382-477b-b0f8-7e1d95f85ca2","Azure Analysis Services","Microsoft Services"
"6371fefc-0511-486a-b966-4e0a13e96d11","b4ab78f4-bd0f-47a4-8603-4e556022e31d","Quota","Microsoft Services"
"63815da1-7c92-4d93-861c-4cee03a1ef15","89d7a6e7-8c6f-49ec-86d3-6f77d3ceab9d","Edge-Hardware-Center-Access","Microsoft Services"
"638f0165-ff50-461b-9f23-15c4759eb853","91a53dc4-b25b-482c-8e83-8d7ac7065b17","CCM_Pricing_PROD","Microsoft Services"
"63b1c1fd-1453-47c1-8bf0-1740b1373313","4a36c03e-34d8-47cd-bdcf-7675274d309c","aksdemo",
"6434cd4a-01de-4fb0-a2ce-e99682b0e28e","2b8844d8-6c87-4fce-97a0-fbec9006e140","AssistAPI","Microsoft Services"
"65190199-9963-4e6d-9445-aaf1660cc2c9","e90af282-4971-41d9-ab82-1b294e911ae5","BackupSolutions-RPAAS","Microsoft Services"
"659e45ec-1c54-4eb1-9e69-bae8695ccc87","e9c19b55-5325-4cf3-a268-e380bc74c907","Microsoft_EMM_ModernWorkplace","Microsoft Services"
"663c1fc7-9ac9-46a1-a758-46c2478e4e58","609d2f62-527f-4451-bfd2-ac2c7850822c","Azure Kubernetes Service - Fleet RP","Microsoft Services"
"668f5496-8a2a-4a25-9bdb-bb3f6b4e6992","21a8a852-89f4-4947-a374-b26b2db3d365","IC3 Long Running Operations Service","Microsoft Services"
"66de80d0-3d52-49e0-8a14-8cf455575b77","5741a1ff-751d-4ad7-bcd1-dfe3c998fd11","StoragePool Resource Provider","Microsoft Services"
"6778eafc-7cab-461c-aabf-6d057b131f45","737d58c1-397a-46e7-9d12-7d8c830883c2","Azure Marketplace Container Management API","Microsoft Services"
"679f1031-ee48-4dbf-8844-5188db19953a","448adbda-b8d8-4f33-a1b0-ac58cf44d4c1","PlayFab","Microsoft Services"
"67f02509-76e9-4794-8136-cb1f01e4a9fd","d9d5c99e-b0b4-4bad-92cc-5a6eb5421985","M365 Lighthouse Service","Microsoft Services"
"68b80c31-237a-4bdd-a6ae-ff5d3fc7fdba","44b7b882-eb46-485c-9c78-686f6b67b176","AML Registries","Microsoft Services"
"6915722d-6ef7-4ab1-803b-b1ab4902ff2c","f3c21649-0979-4721-ac85-b0216b2cf413","Microsoft.Azure.CertificateRegistration","Microsoft Services"
"691e1ec5-aa7f-43be-ad3d-5c5ba4138711","66c23536-2118-49d3-bc66-54730b057680","Skype Core Calling Service","Microsoft Services"
"69b73a04-8a6a-4971-96f6-66b29cc6ce5d","905fcf26-4eb7-48a0-9ff0-8dcc7194b5ba","Sway","Microsoft Services"
"69c09216-44a6-4cfc-8640-604ac209a770","a5472e16-e1d2-4bbe-81b3-ecdcd459b536","Liftr-LZ-FPA-ARM-AME","Microsoft Services"
"69eb39e2-4f9a-4439-b4c0-a821721bfe44","6f7c1a41-c900-4ad9-aad3-6cfc1cf1b84c","AzureAD-IDP","Contoso"
"6a1cf34b-6eb5-42b7-af00-b19fca32dc0e","c1d9f466-6d5e-407a-9e7c-b4ec37f588f0","Azure Cloud HSM","Microsoft Services"
"6ace5d1f-3765-4f4e-9f2d-b66f7f04c373","f53895d3-095d-408f-8e93-8f94b391404e","Portfolios","Microsoft Services"
"6b1579a4-f977-4fff-b287-603c0f6b5c84","5b81a823-5f67-4fb3-8d0f-4c92b5044fe4","Liftr Elastic Whale Worker","Microsoft Services"
"6b2fb20f-96c2-437f-9ea6-ff412a76dfac","d9327919-6775-4843-9037-3fb0fb0473cb","Databricks Resource Provider","Microsoft Services"
"6b5caa59-3080-47b2-a947-cabce657f56e","6db4d6bb-6649-4dc2-84b7-0b5c6894031e","HealthBot-RP","Microsoft Services"
"6bc78c5a-f114-4241-8f3d-bf6391ec12ee","b15f3d14-f6d1-4c0d-93da-d4136c97f006","Azure Storage Insights Resource Provider","Microsoft Services"
"6c011dc4-afd9-4446-94eb-f7919ca91b1e","df77edef-903d-416b-bcc0-cc8b91af54ea","Defender for IoT","Microsoft Services"
"6c16eb18-25c0-4f14-81d3-28a5d8250f53","1996141e-2b07-4491-927a-5a024b335c78","Microsoft Teams UIS","Microsoft Services"
